run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR480672	ERP005534	SAMEA2467007	ERS436764	ERX446504	PRJEB6070	9606	Homo sapiens	CCIS46467422ST-4-0_11s002756-1-1_lane2	WGS	METAGENOMIC	920752	CCIS46467422ST-4-0	Human stool sample
ERR480674	ERP005534	SAMEA2466976	ERS436733	ERX446506	PRJEB6070	9606	Homo sapiens	CCIS47284573ST-4-0_12s006301-1-1_lane7	WGS	METAGENOMIC	806037	CCIS47284573ST-4-0	Human stool sample
ERR480675	ERP005534	SAMEA2466976	ERS436733	ERX446507	PRJEB6070	9606	Homo sapiens	CCIS47284573ST-4-0_12s006301-2-1_lane6	WGS	METAGENOMIC	755844	CCIS47284573ST-4-0	Human stool sample
ERR480678	ERP005534	SAMEA2466895	ERS436652	ERX446510	PRJEB6070	9606	Homo sapiens	CCIS47745468ST-4-0_11s002736-1-1_lane2	WGS	METAGENOMIC	1743251	CCIS47745468ST-4-0	Human stool sample
ERR480693	ERP005534	SAMEA2467023	ERS436780	ERX446525	PRJEB6070	9606	Homo sapiens	CCIS50003399ST-4-0_13s007940-3-1_lane3	WGS	METAGENOMIC	989314	CCIS50003399ST-4-0	Human stool sample
ERR480697	ERP005534	SAMEA2466920	ERS436677	ERX446529	PRJEB6070	9606	Homo sapiens	CCIS50369211ST-20-0_12s006335-1-1_lane5	WGS	METAGENOMIC	595616	CCIS50369211ST-20-0	Human stool sample
ERR480704	ERP005534	SAMEA2466950	ERS436707	ERX446536	PRJEB6070	9606	Homo sapiens	CCIS50561855ST-4-0_11s002733-1-1_lane8	WGS	METAGENOMIC	3197581	CCIS50561855ST-4-0	Human stool sample
ERR480710	ERP005534	SAMEA2466899	ERS436656	ERX446542	PRJEB6070	9606	Homo sapiens	CCIS51667829ST-4-0_12s006306-2-1_lane1	WGS	METAGENOMIC	2248167	CCIS51667829ST-4-0	Human stool sample
ERR480725	ERP005534	SAMEA2466975	ERS436732	ERX446557	PRJEB6070	9606	Homo sapiens	CCIS53557295ST-4-0_12s006304-2-1_lane6	WGS	METAGENOMIC	580263	CCIS53557295ST-4-0	Human stool sample
ERR480738	ERP005534	SAMEA2466906	ERS436663	ERX446570	PRJEB6070	9606	Homo sapiens	CCIS56503244ST-3-0_11s002738-1-1_lane8	WGS	METAGENOMIC	2130472	CCIS56503244ST-3-0	Human stool sample
ERR480755	ERP005534	SAMEA2467032	ERS436789	ERX446587	PRJEB6070	9606	Homo sapiens	CCIS63448910ST-4-0_13s007947-1-1_lane1	WGS	METAGENOMIC	923424	CCIS63448910ST-4-0	Human stool sample
ERR480764	ERP005534	SAMEA2466982	ERS436739	ERX446596	PRJEB6070	9606	Homo sapiens	CCIS63910149ST-4-0_11s004163-1-2_lane8	WGS	METAGENOMIC	6163061	CCIS63910149ST-4-0	Human stool sample
ERR480769	ERP005534	SAMEA2466913	ERS436670	ERX446601	PRJEB6070	9606	Homo sapiens	CCIS64773582ST-4-0_12s006263-2-1_lane3	WGS	METAGENOMIC	879447	CCIS64773582ST-4-0	Human stool sample
ERR480777	ERP005534	SAMEA2466995	ERS436752	ERX446609	PRJEB6070	9606	Homo sapiens	CCIS70398272ST-4-0_12s006284-1-1_lane2	WGS	METAGENOMIC	1469971	CCIS70398272ST-4-0	Human stool sample
ERR480804	ERP005534	SAMEA2466992	ERS436749	ERX446636	PRJEB6070	9606	Homo sapiens	CCIS77252613ST-4-0_12s006266-1-1_lane1	WGS	METAGENOMIC	861582	CCIS77252613ST-4-0	Human stool sample
ERR480819	ERP005534	SAMEA2466981	ERS436738	ERX446651	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-2-1_lane3	WGS	METAGENOMIC	1497486	CCIS80834637ST-4-0	Human stool sample
ERR480820	ERP005534	SAMEA2466981	ERS436738	ERX446652	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-2-1_lane5	WGS	METAGENOMIC	1368609	CCIS80834637ST-4-0	Human stool sample
ERR480821	ERP005534	SAMEA2466902	ERS436659	ERX446653	PRJEB6070	9606	Homo sapiens	CCIS81139242ST-4-0_11s004153-1-1_lane5	WGS	METAGENOMIC	3420534	CCIS81139242ST-4-0	Human stool sample
ERR480828	ERP005534	SAMEA2466932	ERS436689	ERX446660	PRJEB6070	9606	Homo sapiens	CCIS81887263ST-4-0_12s006325-1-1_lane2	WGS	METAGENOMIC	842140	CCIS81887263ST-4-0	Human stool sample
ERR480842	ERP005534	SAMEA2466924	ERS436681	ERX446674	PRJEB6070	9606	Homo sapiens	CCIS83574003ST-4-0_11s002727-1-1_lane1	WGS	METAGENOMIC	2006073	CCIS83574003ST-4-0	Human stool sample
ERR480844	ERP005534	SAMEA2466937	ERS436694	ERX446676	PRJEB6070	9606	Homo sapiens	CCIS83870198ST-4-0_11s002741-1-1_lane1	WGS	METAGENOMIC	2566846	CCIS83870198ST-4-0	Human stool sample
ERR480845	ERP005534	SAMEA2466937	ERS436694	ERX446677	PRJEB6070	9606	Homo sapiens	CCIS83870198ST-4-0_11s002741-1-1_lane2	WGS	METAGENOMIC	3201737	CCIS83870198ST-4-0	Human stool sample
ERR480849	ERP005534	SAMEA2466917	ERS436674	ERX446681	PRJEB6070	9606	Homo sapiens	CCIS85214191ST-3-0_11s002724-1-1_lane5	WGS	METAGENOMIC	3454179	CCIS85214191ST-3-0	Human stool sample
ERR480850	ERP005534	SAMEA2466917	ERS436674	ERX446682	PRJEB6070	9606	Homo sapiens	CCIS85214191ST-3-0_11s002724-1-1_lane6	WGS	METAGENOMIC	3339213	CCIS85214191ST-3-0	Human stool sample
ERR480853	ERP005534	SAMEA2466922	ERS436679	ERX446685	PRJEB6070	9606	Homo sapiens	CCIS87167916ST-4-0_11s002739-1-1_lane7	WGS	METAGENOMIC	4749667	CCIS87167916ST-4-0	Human stool sample
ERR480859	ERP005534	SAMEA2466914	ERS436671	ERX446691	PRJEB6070	9606	Homo sapiens	CCIS87290971ST-4-0_12s006314-1-1_lane7	WGS	METAGENOMIC	1283335	CCIS87290971ST-4-0	Human stool sample
ERR480862	ERP005534	SAMEA2466936	ERS436693	ERX446694	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-1-1_lane1	WGS	METAGENOMIC	1197947	CCIS87605453ST-4-0	Human stool sample
ERR480863	ERP005534	SAMEA2466936	ERS436693	ERX446695	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-1-1_lane2	WGS	METAGENOMIC	1264041	CCIS87605453ST-4-0	Human stool sample
ERR480871	ERP005534	SAMEA2467042	ERS436799	ERX446703	PRJEB6070	9606	Homo sapiens	CCIS88317640ST-4-0_13s007961-2-1_lane7	WGS	METAGENOMIC	1085639	CCIS88317640ST-4-0	Human stool sample
ERR480877	ERP005534	SAMEA2467029	ERS436786	ERX446709	PRJEB6070	9606	Homo sapiens	CCIS90164298ST-4-0_13s007948-4-1_lane5	WGS	METAGENOMIC	1191427	CCIS90164298ST-4-0	Human stool sample
ERR480885	ERP005534	SAMEA2466927	ERS436684	ERX446717	PRJEB6070	9606	Homo sapiens	CCIS91228662ST-4-0_11s002728-1-1_lane1	WGS	METAGENOMIC	3082532	CCIS91228662ST-4-0	Human stool sample
ERR480889	ERP005534	SAMEA2466898	ERS436655	ERX446721	PRJEB6070	9606	Homo sapiens	CCIS94417875ST-3-0_11s002719-1-1_lane7	WGS	METAGENOMIC	3954918	CCIS94417875ST-3-0	Human stool sample
ERR480891	ERP005534	SAMEA2466923	ERS436680	ERX446723	PRJEB6070	9606	Homo sapiens	CCIS94496512ST-4-0_11s004158-1-1_lane7	WGS	METAGENOMIC	2271564	CCIS94496512ST-4-0	Human stool sample
ERR480897	ERP005534	SAMEA2466980	ERS436737	ERX446729	PRJEB6070	9606	Homo sapiens	CCIS95097901ST-4-0_12s006305-1-1_lane5	WGS	METAGENOMIC	812254	CCIS95097901ST-4-0	Human stool sample
ERR480898	ERP005534	SAMEA2466980	ERS436737	ERX446730	PRJEB6070	9606	Homo sapiens	CCIS95097901ST-4-0_12s006305-1-1_lane7	WGS	METAGENOMIC	969971	CCIS95097901ST-4-0	Human stool sample
ERR480901	ERP005534	SAMEA2467019	ERS436776	ERX446733	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-1-1_lane1	WGS	METAGENOMIC	926128	CCIS95409808ST-4-0	Human stool sample
ERR480903	ERP005534	SAMEA2467019	ERS436776	ERX446735	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-3-1_lane3	WGS	METAGENOMIC	962188	CCIS95409808ST-4-0	Human stool sample
ERR480904	ERP005534	SAMEA2467019	ERS436776	ERX446736	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-4-1_lane5	WGS	METAGENOMIC	960124	CCIS95409808ST-4-0	Human stool sample
ERR480911	ERP005534	SAMEA2466948	ERS436705	ERX446743	PRJEB6070	9606	Homo sapiens	CCIS98512455ST-4-0_11s004161-1-1_lane7	WGS	METAGENOMIC	2353104	CCIS98512455ST-4-0	Human stool sample
ERR480914	ERP005534	SAMEA2466964	ERS436721	ERX446746	PRJEB6070	9606	Homo sapiens	CCIS98832363ST-4-0_11s003725-1-1_lane6	WGS	METAGENOMIC	4250511	CCIS98832363ST-4-0	Human stool sample
ERR480917	ERP005534	SAMEA2467066	ERS436823	ERX446749	PRJEB6070	9606	Homo sapiens	CCMD11006829ST-21-0_13s004639-3-1_lane3	WGS	METAGENOMIC	1630128	CCMD11006829ST-21-0	Human stool sample
ERR480921	ERP005534	SAMEA2467077	ERS436834	ERX446753	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-2-3_lane1	WGS	METAGENOMIC	889731	CCMD12232071ST-21-0	Human stool sample
ERR480923	ERP005534	SAMEA2467077	ERS436834	ERX446755	PRJEB6070	9606	Homo sapiens	CCMD12232071ST-21-0_13s002973-2-3_lane3	WGS	METAGENOMIC	949139	CCMD12232071ST-21-0	Human stool sample
ERR480928	ERP005534	SAMEA2467064	ERS436821	ERX446760	PRJEB6070	9606	Homo sapiens	CCMD13934959ST-21-0_13s004669-1-1_lane1	WGS	METAGENOMIC	806473	CCMD13934959ST-21-0	Human stool sample
ERR480936	ERP005534	SAMEA2467078	ERS436835	ERX446768	PRJEB6070	9606	Homo sapiens	CCMD18872694ST-21-0_13s004647-1-1_lane1	WGS	METAGENOMIC	1065770	CCMD18872694ST-21-0	Human stool sample
ERR480941	ERP005534	SAMEA2467062	ERS436819	ERX446773	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-2-1_lane3	WGS	METAGENOMIC	1269482	CCMD19497912ST-21-0	Human stool sample
ERR480942	ERP005534	SAMEA2467062	ERS436819	ERX446774	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-3-1_lane5	WGS	METAGENOMIC	1243336	CCMD19497912ST-21-0	Human stool sample
ERR480945	ERP005534	SAMEA2467061	ERS436818	ERX446777	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-2-1_lane2	WGS	METAGENOMIC	1693613	CCMD23101338ST-21-0	Human stool sample
ERR480946	ERP005534	SAMEA2467061	ERS436818	ERX446778	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-3-1_lane3	WGS	METAGENOMIC	1712882	CCMD23101338ST-21-0	Human stool sample
ERR480949	ERP005534	SAMEA2467060	ERS436817	ERX446781	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-2-1_lane6	WGS	METAGENOMIC	1200498	CCMD25511638ST-21-0	Human stool sample
ERR480951	ERP005534	SAMEA2467060	ERS436817	ERX446783	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-4-1_lane8	WGS	METAGENOMIC	1140915	CCMD25511638ST-21-0	Human stool sample
ERR480958	ERP005534	SAMEA2467059	ERS436816	ERX446790	PRJEB6070	9606	Homo sapiens	CCMD26709089ST-21-0_13s004650-3-1_lane3	WGS	METAGENOMIC	1571371	CCMD26709089ST-21-0	Human stool sample
ERR480960	ERP005534	SAMEA2467058	ERS436815	ERX446792	PRJEB6070	9606	Homo sapiens	CCMD26925580ST-21-0_13s004651-1-1_lane1	WGS	METAGENOMIC	1360270	CCMD26925580ST-21-0	Human stool sample
ERR480964	ERP005534	SAMEA2467057	ERS436814	ERX446796	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-1-1_lane1	WGS	METAGENOMIC	1136755	CCMD34381688ST-21-0	Human stool sample
ERR480967	ERP005534	SAMEA2467057	ERS436814	ERX446799	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-4-1_lane5	WGS	METAGENOMIC	1052864	CCMD34381688ST-21-0	Human stool sample
ERR480974	ERP005534	SAMEA2467068	ERS436825	ERX446806	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-2-1_lane7	WGS	METAGENOMIC	1199172	CCMD40701343ST-21-0	Human stool sample
ERR480975	ERP005534	SAMEA2467068	ERS436825	ERX446807	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-2-1_lane8	WGS	METAGENOMIC	1240815	CCMD40701343ST-21-0	Human stool sample
ERR480980	ERP005534	SAMEA2467073	ERS436830	ERX446812	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-1-1_lane1	WGS	METAGENOMIC	643467	CCMD45988061ST-21-0	Human stool sample
ERR480982	ERP005534	SAMEA2467073	ERS436830	ERX446814	PRJEB6070	9606	Homo sapiens	CCMD45988061ST-21-0_13s004644-3-1_lane7	WGS	METAGENOMIC	619077	CCMD45988061ST-21-0	Human stool sample
ERR480985	ERP005534	SAMEA2467054	ERS436811	ERX446817	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-2-1_lane2	WGS	METAGENOMIC	1453876	CCMD46222674ST-21-0	Human stool sample
ERR480986	ERP005534	SAMEA2467054	ERS436811	ERX446818	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-3-1_lane3	WGS	METAGENOMIC	1465477	CCMD46222674ST-21-0	Human stool sample
ERR480991	ERP005534	SAMEA2467080	ERS436837	ERX446823	PRJEB6070	9606	Homo sapiens	CCMD46947453ST-21-0_13s004636-4-1_lane8	WGS	METAGENOMIC	1280026	CCMD46947453ST-21-0	Human stool sample
ERR480992	ERP005534	SAMEA2467053	ERS436810	ERX446824	PRJEB6070	9606	Homo sapiens	CCMD48236717ST-21-0_13s004642-1-1_lane1	WGS	METAGENOMIC	1375692	CCMD48236717ST-21-0	Human stool sample
ERR480997	ERP005534	SAMEA2467076	ERS436833	ERX446829	PRJEB6070	9606	Homo sapiens	CCMD50071957ST-21-0_13s002974-1-1_lane8	WGS	METAGENOMIC	707204	CCMD50071957ST-21-0	Human stool sample
ERR481000	ERP005534	SAMEA2467070	ERS436827	ERX446832	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-1-1_lane1	WGS	METAGENOMIC	1152560	CCMD51864103ST-21-0	Human stool sample
ERR481001	ERP005534	SAMEA2467070	ERS436827	ERX446833	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-2-1_lane6	WGS	METAGENOMIC	1078910	CCMD51864103ST-21-0	Human stool sample
ERR481003	ERP005534	SAMEA2467070	ERS436827	ERX446835	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-4-1_lane8	WGS	METAGENOMIC	1026205	CCMD51864103ST-21-0	Human stool sample
ERR481004	ERP005534	SAMEA2467052	ERS436809	ERX446836	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-1-1_lane1	WGS	METAGENOMIC	1218622	CCMD60079086ST-21-0	Human stool sample
ERR481006	ERP005534	SAMEA2467052	ERS436809	ERX446838	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-3-1_lane3	WGS	METAGENOMIC	1166084	CCMD60079086ST-21-0	Human stool sample
ERR481008	ERP005534	SAMEA2467067	ERS436824	ERX446840	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-1-1_lane1	WGS	METAGENOMIC	1594265	CCMD63399960ST-21-0	Human stool sample
ERR481011	ERP005534	SAMEA2467067	ERS436824	ERX446843	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-4-1_lane8	WGS	METAGENOMIC	1473721	CCMD63399960ST-21-0	Human stool sample
ERR481016	ERP005534	SAMEA2467050	ERS436807	ERX446848	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-1-1_lane1	WGS	METAGENOMIC	1624445	CCMD64776337ST-21-0	Human stool sample
ERR481019	ERP005534	SAMEA2467050	ERS436807	ERX446851	PRJEB6070	9606	Homo sapiens	CCMD64776337ST-21-0_13s004667-4-1_lane8	WGS	METAGENOMIC	1498700	CCMD64776337ST-21-0	Human stool sample
ERR481022	ERP005534	SAMEA2467049	ERS436806	ERX446854	PRJEB6070	9606	Homo sapiens	CCMD72895164ST-21-0_13s004635-3-1_lane3	WGS	METAGENOMIC	1545022	CCMD72895164ST-21-0	Human stool sample
ERR481025	ERP005534	SAMEA2467048	ERS436805	ERX446857	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-2-1_lane3	WGS	METAGENOMIC	1076147	CCMD74930188ST-21-0	Human stool sample
ERR481026	ERP005534	SAMEA2467048	ERS436805	ERX446858	PRJEB6070	9606	Homo sapiens	CCMD74930188ST-21-0_13s004637-3-1_lane5	WGS	METAGENOMIC	1064183	CCMD74930188ST-21-0	Human stool sample
ERR481029	ERP005534	SAMEA2467047	ERS436804	ERX446861	PRJEB6070	9606	Homo sapiens	CCMD79987997ST-21-0_13s004653-2-1_lane4	WGS	METAGENOMIC	1428736	CCMD79987997ST-21-0	Human stool sample
ERR481031	ERP005534	SAMEA2467046	ERS436803	ERX446863	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-2-1_lane2	WGS	METAGENOMIC	1052505	CCMD82866709ST-21-0	Human stool sample
ERR481032	ERP005534	SAMEA2467046	ERS436803	ERX446864	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-3-1_lane3	WGS	METAGENOMIC	1059730	CCMD82866709ST-21-0	Human stool sample
ERR481033	ERP005534	SAMEA2467046	ERS436803	ERX446865	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-4-1_lane5	WGS	METAGENOMIC	1035420	CCMD82866709ST-21-0	Human stool sample
ERR481035	ERP005534	SAMEA2467074	ERS436831	ERX446867	PRJEB6070	9606	Homo sapiens	CCMD86114146ST-21-0_13s004652-2-1_lane6	WGS	METAGENOMIC	1440623	CCMD86114146ST-21-0	Human stool sample
ERR481039	ERP005534	SAMEA2467045	ERS436802	ERX446871	PRJEB6070	9606	Homo sapiens	CCMD86707194ST-21-0_13s004668-2-1_lane2	WGS	METAGENOMIC	997507	CCMD86707194ST-21-0	Human stool sample
ERR481043	ERP005534	SAMEA2467044	ERS436801	ERX446875	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-2-1_lane2	WGS	METAGENOMIC	1105306	CCMD87156761ST-21-0	Human stool sample
ERR481045	ERP005534	SAMEA2467044	ERS436801	ERX446877	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-4-1_lane5	WGS	METAGENOMIC	1083004	CCMD87156761ST-21-0	Human stool sample
ERR481049	ERP005534	SAMEA2467043	ERS436800	ERX446881	PRJEB6070	9606	Homo sapiens	CCMD88272491ST-21-0_13s004645-4-1_lane8	WGS	METAGENOMIC	1058633	CCMD88272491ST-21-0	Human stool sample
ERR481053	ERP005534	SAMEA2467075	ERS436832	ERX446885	PRJEB6070	9606	Homo sapiens	CCMD90311071ST-21-0_13s004666-4-1_lane8	WGS	METAGENOMIC	1246593	CCMD90311071ST-21-0	Human stool sample
ERR481054	ERP005534	SAMEA2467069	ERS436826	ERX446886	PRJEB6070	9606	Homo sapiens	CCMD93344354ST-21-0_13s002987-1-1_lane7	WGS	METAGENOMIC	719267	CCMD93344354ST-21-0	Human stool sample
ERR481061	ERP005534	SAMEA2467071	ERS436828	ERX446893	PRJEB6070	9606	Homo sapiens	CCMD95433940ST-21-0_13s004638-4-1_lane8	WGS	METAGENOMIC	1974320	CCMD95433940ST-21-0	Human stool sample
ERR481062	ERP005534	SAMEA2467079	ERS436836	ERX446894	PRJEB6070	9606	Homo sapiens	CCMD96553385ST-21-0_13s004656-1-1_lane1	WGS	METAGENOMIC	1573071	CCMD96553385ST-21-0	Human stool sample
ERR481066	ERP005534	SAMEA2467082	ERS436839	ERX446898	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005132-1-1_lane1	WGS	METAGENOMIC	1682420	MMPU29365221ST	Human stool sample
ERR481070	ERP005534	SAMEA2467082	ERS436839	ERX446902	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005633-2-1_lane3	WGS	METAGENOMIC	371750	MMPU29365221ST	Human stool sample
ERR481071	ERP005534	SAMEA2467082	ERS436839	ERX446903	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005633-2-1_lane5	WGS	METAGENOMIC	418978	MMPU29365221ST	Human stool sample
ERR481074	ERP005534	SAMEA2467083	ERS436840	ERX446906	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005634-1-1_lane1	WGS	METAGENOMIC	705060	MMPU68403337ST	Human stool sample
ERR481079	ERP005534	SAMEA2467085	ERS436842	ERX446911	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005135-1-1_lane2	WGS	METAGENOMIC	1639692	MMPU72854103ST	Human stool sample
ERR481082	ERP005534	SAMEA2467085	ERS436842	ERX446914	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-1-1_lane1	WGS	METAGENOMIC	1065050	MMPU72854103ST	Human stool sample
ERR481083	ERP005534	SAMEA2467085	ERS436842	ERX446915	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-1-1_lane2	WGS	METAGENOMIC	1053191	MMPU72854103ST	Human stool sample
ERR481089	ERP005534	SAMEA2467084	ERS436841	ERX446921	PRJEB6070	9606	Homo sapiens	MMPU84450604ST_12s005138-2-1_lane3	WGS	METAGENOMIC	1290876	MMPU84450604ST	Human stool sample
ERR481092	ERP005534	SAMEA2467084	ERS436841	ERX446924	PRJEB6070	9606	Homo sapiens	MMPU84450604ST_12s005639-2-1_lane8	WGS	METAGENOMIC	1478680	MMPU84450604ST	Human stool sample
ERR481093	ERP005534	SAMEA2467081	ERS436838	ERX446925	PRJEB6070	9606	Homo sapiens	MMPU99077057ST_12s005129-1-1_lane1	WGS	METAGENOMIC	1434288	MMPU99077057ST	Human stool sample
ERR481097	ERP005534	SAMEA2467081	ERS436838	ERX446929	PRJEB6070	9606	Homo sapiens	MMPU99077057ST_12s005626-2-1_lane3	WGS	METAGENOMIC	363737	MMPU99077057ST	Human stool sample
ERR674075	ERP005534	SAMEA3114155	ERS581031	ERX629053	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	89934	DE-001A	Human tissue sample from host DE-001
ERR674077	ERP005534	SAMEA3114157	ERS581033	ERX629055	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	108041	DE-008A	Human tissue sample from host DE-008
ERR674081	ERP005534	SAMEA3114161	ERS581037	ERX629059	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	305077	DE-015A	Human tissue sample from host DE-015
ERR674083	ERP005534	SAMEA3114163	ERS581039	ERX629061	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	77519	DE-017A	Human tissue sample from host DE-017
ERR674084	ERP005534	SAMEA3114164	ERS581040	ERX629062	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	137840	DE-018A	Human tissue sample from host DE-018
ERR674085	ERP005534	SAMEA3114165	ERS581041	ERX629063	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	134883	DE-020A	Human tissue sample from host DE-020
ERR674090	ERP005534	SAMEA3114170	ERS581046	ERX629068	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	154112	DE-031A	Human tissue sample from host DE-031
ERR674091	ERP005534	SAMEA3114171	ERS581047	ERX629069	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	151170	DE-033A	Human tissue sample from host DE-033
ERR674093	ERP005534	SAMEA3114173	ERS581049	ERX629071	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	74651	DE-035A	Human tissue sample from host DE-035
ERR674095	ERP005534	SAMEA3114175	ERS581051	ERX629073	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	97600	DE-037A	Human tissue sample from host DE-037
ERR674096	ERP005534	SAMEA3114176	ERS581052	ERX629074	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	129738	DE-038A	Human tissue sample from host DE-038
ERR674097	ERP005534	SAMEA3114177	ERS581053	ERX629075	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	186891	DE-039A	Human tissue sample from host DE-039
ERR674099	ERP005534	SAMEA3114179	ERS581055	ERX629077	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	233076	DE-041A	Human tissue sample from host DE-041
ERR674100	ERP005534	SAMEA3114180	ERS581056	ERX629078	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	255547	DE-042A	Human tissue sample from host DE-042
ERR674101	ERP005534	SAMEA3114181	ERS581057	ERX629079	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	231823	DE-043A	Human tissue sample from host DE-043
ERR674114	ERP005534	SAMEA3114194	ERS581070	ERX629092	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	196541	DE-058A	Human tissue sample from host DE-058
ERR674115	ERP005534	SAMEA3114195	ERS581071	ERX629093	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	272137	DE-059A	Human tissue sample from host DE-059
ERR674116	ERP005534	SAMEA3114196	ERS581072	ERX629094	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	153540	DE-060A	Human tissue sample from host DE-060
ERR674117	ERP005534	SAMEA3114197	ERS581073	ERX629095	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	308910	DE-061A	Human tissue sample from host DE-061
ERR674121	ERP005534	SAMEA3114201	ERS581077	ERX629099	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	326783	DE-068A	Human tissue sample from host DE-068
ERR674123	ERP005534	SAMEA3114203	ERS581079	ERX629101	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	67922	DE-001C	Human tissue sample from host DE-001
ERR674130	ERP005534	SAMEA3114210	ERS581086	ERX629108	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	76563	DE-016C	Human tissue sample from host DE-016
ERR674131	ERP005534	SAMEA3114211	ERS581087	ERX629109	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	137908	DE-017C	Human tissue sample from host DE-017
ERR674132	ERP005534	SAMEA3114212	ERS581088	ERX629110	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	157323	DE-018C	Human tissue sample from host DE-018
