run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR14134547	ERP157307	SAMEA115284686	ERS18228653	ERX13537199	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27249324	ATZ_IGR_0045_A	ATZ_IGR_0045_A
ERR14134548	ERP157307	SAMEA115284687	ERS18228654	ERX13537200	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27283818	ONCOIGR_ATZ124-301019-V1	ONCOIGR_ATZ124-301019-V1
ERR14134554	ERP157307	SAMEA115284691	ERS18228658	ERX13537206	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28022148	ATZ_IGR_143	ATZ_IGR_143
ERR14134557	ERP157307	SAMEA115284694	ERS18228661	ERX13537209	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28174158	ATZ_167_V1	ATZ_167_V1
ERR14136200	ERP157307	SAMEA115284705	ERS18228672	ERX13538852	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	32810590	ATZ_IGR_035	ATZ_IGR_035
ERR14136203	ERP157307	SAMEA115284708	ERS18228675	ERX13538855	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	33963658	ATZ_197_V1	ATZ_197_V1
ERR14137405	ERP157307	SAMEA115284712	ERS18228679	ERX13540057	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	35202206	ATZ_159_V1	ATZ_159_V1
ERR14749810	ERP157307	SAMEA115284769	ERS18228736	ERX14151353	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	96291044	ATZ_IGR_055	ATZ_IGR_055
ERR14137406	ERP157307	SAMEA115284713	ERS18228680	ERX13540058	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	35216614	ATZ_IGR_068	ATZ_IGR_068
ERR14137408	ERP157307	SAMEA115284715	ERS18228682	ERX13540060	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	36123312	ATZ_044_V1	ATZ_044_V1
ERR14137413	ERP157307	SAMEA115284720	ERS18228687	ERX13540065	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	37886694	ATZ_IGR_150	ATZ_IGR_150
ERR14137416	ERP157307	SAMEA115284722	ERS18228689	ERX13540068	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	38083746	ATZ_178_V1	ATZ_178_V1
ERR14141071	ERP157307	SAMEA115284734	ERS18228701	ERX13543723	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	43340204	ATZ_162_V1	ATZ_162_V1
ERR14141076	ERP157307	SAMEA115284740	ERS18228707	ERX13543728	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	47469046	ATZ_IGR_032_V1	ATZ_IGR_032_V1
ERR14141079	ERP157307	SAMEA115284741	ERS18228708	ERX13543731	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	50691902	ATZ_IGR_084	ATZ_IGR_084
ERR14141081	ERP157307	SAMEA115284744	ERS18228711	ERX13543733	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	52502466	ATZ_181_V1	ATZ_181_V1
ERR14141091	ERP157307	SAMEA115284748	ERS18228715	ERX13543743	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	55429674	ATZ_146_V1	ATZ_146_V1
ERR14141101	ERP157307	SAMEA115284756	ERS18228723	ERX13543753	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	65242084	ATZ_IGR_072	ATZ_IGR_072
ERR14141104	ERP157307	SAMEA115284759	ERS18228726	ERX13543756	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	70170850	ATZ_IGR_0123_B	ATZ_IGR_0123_B
ERR14141106	ERP157307	SAMEA115284760	ERS18228727	ERX13543758	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	75283946	ATZ_IGR_0016_A	ATZ_IGR_0016_A
ERR14141115	ERP157307	SAMEA115284772	ERS18228739	ERX13543767	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	101132352	ONCO_ATZ139-21112019-V1	ONCO_ATZ139-21112019-V1
ERR14141116	ERP157307	SAMEA115284771	ERS18228738	ERX13543768	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	100682174	ATZ_195_V1	ATZ_195_V1
ERR14141123	ERP157307	SAMEA115284777	ERS18228744	ERX13543775	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	110286282	ONCO_ATZ153-18122019-V1	ONCO_ATZ153-18122019-V1
ERR14129551	ERP157307	SAMEA115284618	ERS18228585	ERX13532215	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	9486310	ONCO_ATZ121-26102019-V1	ONCO_ATZ121-26102019-V1
ERR14129553	ERP157307	SAMEA115284617	ERS18228584	ERX13532217	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	9057138	ATZ_142_V1	ATZ_142_V1
ERR14129556	ERP157307	SAMEA115284620	ERS18228587	ERX13532220	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	10861544	ONCOIGR_ATZ144-031219-V1	ONCOIGR_ATZ144-031219-V1
ERR14129557	ERP157307	SAMEA115284621	ERS18228588	ERX13532221	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	10973696	ONCO_ATZ103-09102019-V1	ONCO_ATZ103-09102019-V1
ERR14129561	ERP157307	SAMEA115284624	ERS18228591	ERX13532225	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	12243530	ATZ_190_V1	ATZ_190_V1
ERR14129563	ERP157307	SAMEA115284628	ERS18228595	ERX13532227	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	13971046	ONCO_ATZ101-07102019-V1	ONCO_ATZ101-07102019-V1
ERR14129564	ERP157307	SAMEA115284627	ERS18228594	ERX13532228	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	13563340	ATZ_IGR_0063_B	ATZ_IGR_0063_B
ERR14129567	ERP157307	SAMEA115284630	ERS18228597	ERX13532231	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	14411518	ATZ_IGR_134	ATZ_IGR_134
ERR14129574	ERP157307	SAMEA115284637	ERS18228604	ERX13532238	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	16204054	ATZ_200_V1	ATZ_200_V1
ERR14129575	ERP157307	SAMEA115284636	ERS18228603	ERX13532239	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	15744758	ATZ_IGR_092	ATZ_IGR_092
ERR14129576	ERP157307	SAMEA115284638	ERS18228605	ERX13532240	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	16684372	ATZ_216_V1	ATZ_216_V1
ERR14129578	ERP157307	SAMEA115284642	ERS18228609	ERX13532242	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	17729050	ATZ_213_V1	ATZ_213_V1
ERR14129582	ERP157307	SAMEA115284645	ERS18228612	ERX13532246	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	19430884	ATZ_161_V1	ATZ_161_V1
ERR14129700	ERP157307	SAMEA115284652	ERS18228619	ERX13532364	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	20323264	ONCO_ATZ033-06062019-V1	ONCO_ATZ033-06062019-V1
ERR14129701	ERP157307	SAMEA115284651	ERS18228618	ERX13532365	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	20267840	ATZ_175_V1	ATZ_175_V1
ERR14130906	ERP157307	SAMEA115284659	ERS18228626	ERX13534150	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	21758756	ONCO_ATZ053-05072019-V1	ONCO_ATZ053-05072019-V1
ERR14131291	ERP157307	SAMEA115284658	ERS18228625	ERX13534768	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	21720714	ATZ_IGR_080	ATZ_IGR_080
ERR14132105	ERP157307	SAMEA115284660	ERS18228627	ERX13534769	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	21958054	ATZ_171_V1	ATZ_171_V1
ERR14133308	ERP157307	SAMEA115284665	ERS18228632	ERX13535972	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	23394454	ATZ_211_V1	ATZ_211_V1
ERR14134507	ERP157307	SAMEA115284667	ERS18228634	ERX13537171	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	23642052	ONCO_ATZ155-16122019-V1	ONCO_ATZ155-16122019-V1
ERR14134508	ERP157307	SAMEA115284668	ERS18228635	ERX13537172	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	24461254	ATZ_199_V1	ATZ_199_V1
ERR14134527	ERP157307	SAMEA115284671	ERS18228638	ERX13537179	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	25693686	ATZ_026_V1	ATZ_026_V1
ERR14134528	ERP157307	SAMEA115284672	ERS18228639	ERX13537180	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	25827358	ATZ_IGR_0038_A	ATZ_IGR_0038_A
ERR14134538	ERP157307	SAMEA115284677	ERS18228644	ERX13537190	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26611494	ATZ_IGR_067	ATZ_IGR_067
ERR14134539	ERP157307	SAMEA115284679	ERS18228646	ERX13537191	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26777984	ATZ_168_V1	ATZ_168_V1
ERR14134540	ERP157307	SAMEA115284678	ERS18228645	ERX13537192	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26658984	ONCO_ATZ108-16102019-V1	ONCO_ATZ108-16102019-V1
ERR14134541	ERP157307	SAMEA115284680	ERS18228647	ERX13537193	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26825228	ATZ_194_V1	ATZ_194_V1
ERR14134543	ERP157307	SAMEA115284682	ERS18228649	ERX13537195	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26874794	ATZ_IGR_0107_B	ATZ_IGR_0107_B
ERR14134549	ERP157307	SAMEA115284689	ERS18228656	ERX13537201	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27585332	ONCO_ATZ130-05112019-V1	ONCO_ATZ130-05112019-V1
ERR14134550	ERP157307	SAMEA115284688	ERS18228655	ERX13537202	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27549988	ATZ_IGR_099	ATZ_IGR_099
ERR14134552	ERP157307	SAMEA115284690	ERS18228657	ERX13537204	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27733544	ONCOIGR_ATZ212-160220-V1	ONCOIGR_ATZ212-160220-V1
ERR14134556	ERP157307	SAMEA115284693	ERS18228660	ERX13537208	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28162124	ATZ_IGR_149	ATZ_IGR_149
ERR14134558	ERP157307	SAMEA115284695	ERS18228662	ERX13537210	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28410500	ATZ_112_V1	ATZ_112_V1
ERR14134661	ERP157307	SAMEA115284697	ERS18228664	ERX13537313	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28595864	ONCO_ATZ059-12072019-V1	ONCO_ATZ059-12072019-V1
ERR14134663	ERP157307	SAMEA115284699	ERS18228666	ERX13537315	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	29360448	ONCOIGR_ATZ218-040320-V1	ONCOIGR_ATZ218-040320-V1
ERR14134664	ERP157307	SAMEA115284700	ERS18228667	ERX13537316	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	29568902	ONCO_ATZ170-27122019-V1	ONCO_ATZ170-27122019-V1
ERR14134999	ERP157307	SAMEA115284701	ERS18228668	ERX13537651	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	29625890	ATZ_187_V1	ATZ_187_V1
ERR14135000	ERP157307	SAMEA115284702	ERS18228669	ERX13537652	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	29885706	ONCOIGR_ATZ209-140220-V1	ONCOIGR_ATZ209-140220-V1
ERR14135002	ERP157307	SAMEA115284704	ERS18228671	ERX13537654	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	32747164	ONCO_ATZ166-24122019-V1	ONCO_ATZ166-24122019-V1
ERR14136202	ERP157307	SAMEA115284707	ERS18228674	ERX13538854	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	33766726	ATZ_193_V1	ATZ_193_V1
ERR14136204	ERP157307	SAMEA115284709	ERS18228676	ERX13538856	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	34023146	ATZ_037_V1	ATZ_037_V1
ERR14136357	ERP157307	SAMEA115284710	ERS18228677	ERX13540054	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	34146378	ATZ_173_V1	ATZ_173_V1
ERR14137404	ERP157307	SAMEA115284711	ERS18228678	ERX13540056	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	34464770	ATZ_IGR_024_V1	ATZ_IGR_024_V1
ERR14137409	ERP157307	SAMEA115284716	ERS18228683	ERX13540061	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	36474388	ATZ_IGR_138	ATZ_IGR_138
ERR14137414	ERP157307	SAMEA115284721	ERS18228688	ERX13540066	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	37973470	ATZ_IGR_109	ATZ_IGR_109
ERR14137415	ERP157307	SAMEA115284723	ERS18228690	ERX13540067	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	38480056	ATZ_183_V1	ATZ_183_V1
ERR14138616	ERP157307	SAMEA115284725	ERS18228692	ERX13541268	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	39134120	ONCO_ATZ127-30102019-V1	ONCO_ATZ127-30102019-V1
ERR14139815	ERP157307	SAMEA115284727	ERS18228694	ERX13542467	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	40475612	ONCOIGR_ATZ048-300519-v1	ONCOIGR_ATZ048-300519-v1
ERR14139816	ERP157307	SAMEA115284728	ERS18228695	ERX13542468	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	40781584	ONCOIGR_ATZ106-151019-V1	ONCOIGR_ATZ106-151019-V1
ERR14141017	ERP157307	SAMEA115284731	ERS18228698	ERX13543669	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	41771528	ATZ_IGR_0008_B	ATZ_IGR_0008_B
ERR14141068	ERP157307	SAMEA115284733	ERS18228700	ERX13543720	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	42699508	ATZ_IGR_049_V1	ATZ_IGR_049_V1
ERR14141073	ERP157307	SAMEA115284737	ERS18228704	ERX13543725	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	44474570	ATZ_IGR_0023_B	ATZ_IGR_0023_B
ERR14141074	ERP157307	SAMEA115284738	ERS18228705	ERX13543726	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	44943922	ATZ_IGR_110	ATZ_IGR_110
ERR14141082	ERP157307	SAMEA115284745	ERS18228712	ERX13543734	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	52534618	ONCO_ATZ061-19072019-V1	ONCO_ATZ061-19072019-V1
ERR14141092	ERP157307	SAMEA115284750	ERS18228717	ERX13543744	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	56909806	ONCO_ATZ147-05122019-V1	ONCO_ATZ147-05122019-V1
ERR14141095	ERP157307	SAMEA115284751	ERS18228718	ERX13543747	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	58013386	ATZ_096_V1	ATZ_096_V1
ERR14141098	ERP157307	SAMEA115284753	ERS18228720	ERX13543750	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	60462832	ATZ_IGR_036_V1	ATZ_IGR_036_V1
ERR14749803	ERP157307	SAMEA115284768	ERS18228735	ERX14151346	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	93942284	ONCO_ATZ057-11072019-V1	ONCO_ATZ057-11072019-V1
ERR14141099	ERP157307	SAMEA115284754	ERS18228721	ERX13543751	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	62127336	ATZ_IGR_0007_B	ATZ_IGR_0007_B
ERR14749805	ERP157307	SAMEA115284767	ERS18228734	ERX14151348	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	92714346	ATZ_203_V1	ATZ_203_V1
ERR14141102	ERP157307	SAMEA115284757	ERS18228724	ERX13543754	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	67864436	ONCO_ATZ058-12072019-V1	ONCO_ATZ058-12072019-V1
ERR14129555	ERP157307	SAMEA115284619	ERS18228586	ERX13532219	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	9958570	ATZ_IGR_0047_A	ATZ_IGR_0047_A
ERR14129558	ERP157307	SAMEA115284622	ERS18228589	ERX13532222	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	10982750	ONCO_ATZ116-22102019-V1	ONCO_ATZ116-22102019-V1
ERR14141103	ERP157307	SAMEA115284758	ERS18228725	ERX13543755	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	69141412	ATZ_IGR_0090_B	ATZ_IGR_0090_B
ERR14129565	ERP157307	SAMEA115284629	ERS18228596	ERX13532229	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	14300028	ATZ_IGR_140	ATZ_IGR_140
ERR14141111	ERP157307	SAMEA115284765	ERS18228732	ERX13543763	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	89179778	ONCO_ATZ034-05062019-V1	ONCO_ATZ034-05062019-V1
ERR14129568	ERP157307	SAMEA115284631	ERS18228598	ERX13532232	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	14408504	ATZ_IGR_071	ATZ_IGR_071
ERR14129569	ERP157307	SAMEA115284633	ERS18228600	ERX13532233	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	14665186	ATZ_IGR_104	ATZ_IGR_104
ERR14141112	ERP157307	SAMEA115284764	ERS18228731	ERX13543764	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	87979028	ATZ_031_V1	ATZ_031_V1
ERR14129579	ERP157307	SAMEA115284641	ERS18228608	ERX13532243	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	17723206	ATZ_097_V1	ATZ_097_V1
ERR14141117	ERP157307	SAMEA115284773	ERS18228740	ERX13543769	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	104065878	ONCO_ATZ054-09072019-V1	ONCO_ATZ054-09072019-V1
ERR14129581	ERP157307	SAMEA115284643	ERS18228610	ERX13532245	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	18224292	ATZ_202_V1	ATZ_202_V1
ERR14129584	ERP157307	SAMEA115284644	ERS18228611	ERX13532248	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	19257540	ATZ_IGR_0089_A	ATZ_IGR_0089_A
ERR14141120	ERP157307	SAMEA115284775	ERS18228742	ERX13543772	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	109569276	ONCO_ATZ081-21082019-V1	ONCO_ATZ081-21082019-V1
ERR14129695	ERP157307	SAMEA115284646	ERS18228613	ERX13532359	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	19438478	ATZ_176_V1	ATZ_176_V1
ERR14129696	ERP157307	SAMEA115284647	ERS18228614	ERX13532360	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	19546910	ATZ_180_V1	ATZ_180_V1
ERR14141122	ERP157307	SAMEA115284776	ERS18228743	ERX13543774	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	109700178	ATZ_IGR_060	ATZ_IGR_060
ERR14129697	ERP157307	SAMEA115284648	ERS18228615	ERX13532361	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	19763430	ATZ_196_V1	ATZ_196_V1
ERR14141126	ERP157307	SAMEA115284778	ERS18228745	ERX13543778	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	189942074	ONCO_ATZ098-27092019-V1	ONCO_ATZ098-27092019-V1
ERR14130904	ERP157307	SAMEA115284656	ERS18228623	ERX13533568	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	20970586	ONCO_ATZ154-19122019-V1	ONCO_ATZ154-19122019-V1
ERR14132107	ERP157307	SAMEA115284661	ERS18228628	ERX13534771	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	22016528	ATZ_IGR_132	ATZ_IGR_132
ERR14132109	ERP157307	SAMEA115284663	ERS18228630	ERX13534773	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	22726324	ATZ_IGR_095	ATZ_IGR_095
ERR14133307	ERP157307	SAMEA115284664	ERS18228631	ERX13535971	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	22857160	ATZ_179_V1	ATZ_179_V1
ERR14134509	ERP157307	SAMEA115284669	ERS18228636	ERX13537173	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	24468858	ATZ_129_V1	ATZ_129_V1
ERR14134526	ERP157307	SAMEA115284670	ERS18228637	ERX13537178	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	24725952	ATZ_117_V1	ATZ_117_V1
ERR14134530	ERP157307	SAMEA115284673	ERS18228640	ERX13537182	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26016544	ATZ_IGR_051	ATZ_IGR_051
ERR14134531	ERP157307	SAMEA115284674	ERS18228641	ERX13537183	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26339450	ATZ_IGR_111	ATZ_IGR_111
ERR14134537	ERP157307	SAMEA115284676	ERS18228643	ERX13537189	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	26606692	ATZ_IGR_0005_B	ATZ_IGR_0005_B
ERR14134544	ERP157307	SAMEA115284683	ERS18228650	ERX13537196	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27045440	ATZ_189_V1	ATZ_189_V1
ERR14134545	ERP157307	SAMEA115284685	ERS18228652	ERX13537197	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	27232908	ONCO_ATZ105-14102019-V1	ONCO_ATZ105-14102019-V1
ERR14134555	ERP157307	SAMEA115284692	ERS18228659	ERX13537207	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28041764	ATZ_165_V1	ATZ_165_V1
ERR14134660	ERP157307	SAMEA115284696	ERS18228663	ERX13537312	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28583410	ONCO_ATZ156-16122019-V1	ONCO_ATZ156-16122019-V1
ERR14134662	ERP157307	SAMEA115284698	ERS18228665	ERX13537314	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	28723074	ATZ_122_V1	ATZ_122_V1
ERR14135001	ERP157307	SAMEA115284703	ERS18228670	ERX13537653	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	31080866	ATZ_198_V1	ATZ_198_V1
ERR14136201	ERP157307	SAMEA115284706	ERS18228673	ERX13538853	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	32884978	ATZ_IGR_136	ATZ_IGR_136
ERR14137407	ERP157307	SAMEA115284714	ERS18228681	ERX13540059	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	35875246	ATZ_IGR_039	ATZ_IGR_039
ERR14137410	ERP157307	SAMEA115284717	ERS18228684	ERX13540062	PRJEB72523	408170	human gut metagenome		WGS	METAGENOMIC	36997278	ATZ_208_V1	ATZ_208_V1
